technology,hour,value
SolarPV,541,0.08
SolarPV,542,0.06
SolarPV,543,0.03
SolarPV,544,0.01
SolarPV,545,0.00
SolarPV,546,0.00
SolarPV,547,0.00
SolarPV,548,0.00
SolarPV,549,0.00
SolarPV,550,0.00
SolarPV,551,0.00
SolarPV,552,0.00
SolarPV,553,0.00
SolarPV,554,0.00
SolarPV,555,0.00
SolarPV,556,0.00
SolarPV,557,0.00
SolarPV,558,0.00
SolarPV,559,0.00
SolarPV,560,0.00
SolarPV,561,0.00
SolarPV,562,0.05
SolarPV,563,0.13
SolarPV,564,0.18
SolarPV,565,0.12
SolarPV,566,0.06
SolarPV,567,0.03
SolarPV,568,0.01
SolarPV,569,0.00
SolarPV,570,0.00
SolarPV,571,0.00
SolarPV,572,0.00
SolarPV,573,0.00
SolarPV,574,0.00
SolarPV,575,0.00
SolarPV,576,0.00
SolarPV,577,0.00
SolarPV,578,0.00
SolarPV,579,0.00
SolarPV,580,0.00
SolarPV,581,0.00
SolarPV,582,0.00
SolarPV,583,0.00
SolarPV,584,0.00
SolarPV,585,0.00
SolarPV,586,0.02
SolarPV,587,0.05
SolarPV,588,0.07
SolarPV,589,0.07
SolarPV,590,0.06
SolarPV,591,0.03
SolarPV,592,0.00
SolarPV,593,0.00
SolarPV,594,0.00
SolarPV,595,0.00
SolarPV,596,0.00
SolarPV,597,0.00
SolarPV,598,0.00
SolarPV,599,0.00
SolarPV,600,0.00
SolarPV,601,0.00
SolarPV,602,0.00
SolarPV,603,0.00
SolarPV,604,0.00
SolarPV,605,0.00
SolarPV,606,0.00
SolarPV,607,0.00
SolarPV,608,0.00
SolarPV,609,0.00
SolarPV,610,0.00
SolarPV,611,0.00
SolarPV,612,0.01
SolarPV,613,0.02
SolarPV,614,0.03
SolarPV,615,0.04
SolarPV,616,0.01
SolarPV,617,0.00
SolarPV,618,0.00
SolarPV,619,0.00
SolarPV,620,0.00
SolarPV,621,0.00
SolarPV,622,0.00
SolarPV,623,0.00
SolarPV,624,0.00
SolarPV,625,0.00
SolarPV,626,0.00
SolarPV,627,0.00
SolarPV,628,0.00
SolarPV,629,0.00
SolarPV,630,0.00
SolarPV,631,0.00
SolarPV,632,0.00
SolarPV,633,0.00
SolarPV,634,0.08
SolarPV,635,0.18
SolarPV,636,0.24
SolarPV,637,0.27
SolarPV,638,0.24
SolarPV,639,0.13
SolarPV,640,0.04
SolarPV,641,0.00
SolarPV,642,0.00
SolarPV,643,0.00
SolarPV,644,0.00
SolarPV,645,0.00
SolarPV,646,0.00
SolarPV,647,0.00
SolarPV,648,0.00
SolarPV,649,0.00
SolarPV,650,0.00
SolarPV,651,0.00
SolarPV,652,0.00
SolarPV,653,0.00
SolarPV,654,0.00
SolarPV,655,0.00
SolarPV,656,0.00
SolarPV,657,0.00
SolarPV,658,0.03
SolarPV,659,0.07
SolarPV,660,0.08
SolarPV,661,0.07
SolarPV,662,0.06
SolarPV,663,0.05
SolarPV,664,0.02
SolarPV,665,0.00
SolarPV,666,0.00
SolarPV,667,0.00
SolarPV,668,0.00
SolarPV,669,0.00
SolarPV,670,0.00
SolarPV,671,0.00
SolarPV,672,0.00
SolarPV,673,0.00
SolarPV,674,0.00
SolarPV,675,0.00
SolarPV,676,0.00
SolarPV,677,0.00
SolarPV,678,0.00
SolarPV,679,0.00
SolarPV,680,0.00
SolarPV,681,0.00
SolarPV,682,0.02
SolarPV,683,0.04
SolarPV,684,0.06
SolarPV,685,0.07
SolarPV,686,0.06
SolarPV,687,0.04
SolarPV,688,0.01
SolarPV,689,0.00
SolarPV,690,0.00
SolarPV,691,0.00
SolarPV,692,0.00
SolarPV,693,0.00
SolarPV,694,0.00
SolarPV,695,0.00
SolarPV,696,0.00
SolarPV,697,0.00
SolarPV,698,0.00
SolarPV,699,0.00
SolarPV,700,0.00
SolarPV,701,0.00
SolarPV,702,0.00
SolarPV,703,0.00
SolarPV,704,0.00
SolarPV,705,0.00
SolarPV,706,0.02
SolarPV,707,0.07
SolarPV,708,0.10
SolarPV,709,0.13
SolarPV,710,0.16
SolarPV,711,0.12
SolarPV,712,0.04
SolarPV,713,0.00
SolarPV,714,0.00
SolarPV,715,0.00
SolarPV,716,0.00
SolarPV,717,0.00
SolarPV,718,0.00
SolarPV,719,0.00
SolarPV,720,0.00
SolarPV,721,0.00
SolarPV,722,0.00
SolarPV,723,0.00
SolarPV,724,0.00
SolarPV,725,0.00
SolarPV,726,0.00
SolarPV,727,0.00
SolarPV,728,0.00
SolarPV,729,0.01
SolarPV,730,0.18
SolarPV,731,0.35
SolarPV,732,0.43
SolarPV,733,0.47
SolarPV,734,0.44
SolarPV,735,0.33
SolarPV,736,0.15
SolarPV,737,0.01
SolarPV,738,0.00
SolarPV,739,0.00
SolarPV,740,0.00
SolarPV,741,0.00
SolarPV,742,0.00
SolarPV,743,0.00
SolarPV,744,0.00
SolarPV,745,0.00
SolarPV,746,0.00
SolarPV,747,0.00
SolarPV,748,0.00
SolarPV,749,0.00
SolarPV,750,0.00
SolarPV,751,0.00
SolarPV,752,0.00
SolarPV,753,0.01
SolarPV,754,0.09
SolarPV,755,0.22
SolarPV,756,0.22
SolarPV,757,0.23
SolarPV,758,0.19
SolarPV,759,0.11
SolarPV,760,0.04
SolarPV,761,0.00
SolarPV,762,0.00
SolarPV,763,0.00
SolarPV,764,0.00
SolarPV,765,0.00
SolarPV,766,0.00
SolarPV,767,0.00
SolarPV,768,0.00
SolarPV,769,0.00
SolarPV,770,0.00
SolarPV,771,0.00
SolarPV,772,0.00
SolarPV,773,0.00
SolarPV,774,0.00
SolarPV,775,0.00
SolarPV,776,0.00
SolarPV,777,0.02
SolarPV,778,0.16
SolarPV,779,0.29
SolarPV,780,0.37
SolarPV,781,0.36
SolarPV,782,0.29
SolarPV,783,0.17
SolarPV,784,0.06
SolarPV,785,0.00
SolarPV,786,0.00
SolarPV,787,0.00
SolarPV,788,0.00
SolarPV,789,0.00
SolarPV,790,0.00
SolarPV,791,0.00
SolarPV,792,0.00
SolarPV,793,0.00
SolarPV,794,0.00
SolarPV,795,0.00
SolarPV,796,0.00
SolarPV,797,0.00
SolarPV,798,0.00
SolarPV,799,0.00
SolarPV,800,0.00
SolarPV,801,0.00
SolarPV,802,0.01
SolarPV,803,0.15
SolarPV,804,0.24
SolarPV,805,0.24
SolarPV,806,0.13
SolarPV,807,0.06
SolarPV,808,0.02
SolarPV,809,0.00
SolarPV,810,0.00
SolarPV,811,0.00
SolarPV,812,0.00
SolarPV,813,0.00
SolarPV,814,0.00
SolarPV,815,0.00
SolarPV,816,0.00
SolarPV,817,0.00
SolarPV,818,0.00
SolarPV,819,0.00
SolarPV,820,0.00
SolarPV,821,0.00
SolarPV,822,0.00
SolarPV,823,0.00
SolarPV,824,0.00
SolarPV,825,0.01
SolarPV,826,0.08
SolarPV,827,0.19
SolarPV,828,0.29
SolarPV,829,0.33
SolarPV,830,0.31
SolarPV,831,0.26
SolarPV,832,0.13
SolarPV,833,0.01
SolarPV,834,0.00
SolarPV,835,0.00
SolarPV,836,0.00
SolarPV,837,0.00
SolarPV,838,0.00
SolarPV,839,0.00
SolarPV,840,0.00
SolarPV,841,0.00
SolarPV,842,0.00
SolarPV,843,0.00
SolarPV,844,0.00
SolarPV,845,0.00
SolarPV,846,0.00
SolarPV,847,0.00
SolarPV,848,0.00
SolarPV,849,0.01
SolarPV,850,0.08
SolarPV,851,0.10
SolarPV,852,0.13
SolarPV,853,0.09
SolarPV,854,0.03
SolarPV,855,0.01
SolarPV,856,0.00
SolarPV,857,0.00
SolarPV,858,0.00
SolarPV,859,0.00
SolarPV,860,0.00
SolarPV,861,0.00
SolarPV,862,0.00
SolarPV,863,0.00
SolarPV,864,0.00
SolarPV,865,0.00
SolarPV,866,0.00
SolarPV,867,0.00
SolarPV,868,0.00
SolarPV,869,0.00
SolarPV,870,0.00
SolarPV,871,0.00
SolarPV,872,0.00
SolarPV,873,0.00
SolarPV,874,0.03
SolarPV,875,0.07
SolarPV,876,0.14
SolarPV,877,0.14
SolarPV,878,0.08
SolarPV,879,0.04
SolarPV,880,0.01
SolarPV,881,0.00
SolarPV,882,0.00
SolarPV,883,0.00
SolarPV,884,0.00
SolarPV,885,0.00
SolarPV,886,0.00
SolarPV,887,0.00
SolarPV,888,0.00
SolarPV,889,0.00
SolarPV,890,0.00
SolarPV,891,0.00
SolarPV,892,0.00
SolarPV,893,0.00
SolarPV,894,0.00
SolarPV,895,0.00
SolarPV,896,0.00
SolarPV,897,0.01
SolarPV,898,0.16
SolarPV,899,0.27
SolarPV,900,0.28
SolarPV,901,0.12
SolarPV,902,0.06
SolarPV,903,0.06
SolarPV,904,0.04
SolarPV,905,0.00
SolarPV,906,0.00
SolarPV,907,0.00
SolarPV,908,0.00
SolarPV,909,0.00
SolarPV,910,0.00
SolarPV,911,0.00
SolarPV,912,0.00
SolarPV,913,0.00
SolarPV,914,0.00
SolarPV,915,0.00
SolarPV,916,0.00
SolarPV,917,0.00
SolarPV,918,0.00
SolarPV,919,0.00
SolarPV,920,0.00
SolarPV,921,0.00
SolarPV,922,0.04
SolarPV,923,0.08
SolarPV,924,0.09
SolarPV,925,0.21
SolarPV,926,0.06
SolarPV,927,0.01
SolarPV,928,0.01
SolarPV,929,0.00
SolarPV,930,0.00
SolarPV,931,0.00
SolarPV,932,0.00
SolarPV,933,0.00
SolarPV,934,0.00
SolarPV,935,0.00
SolarPV,936,0.00
SolarPV,937,0.00
SolarPV,938,0.00
SolarPV,939,0.00
SolarPV,940,0.00
SolarPV,941,0.00
SolarPV,942,0.00
SolarPV,943,0.00
SolarPV,944,0.00
SolarPV,945,0.01
SolarPV,946,0.06
SolarPV,947,0.10
SolarPV,948,0.12
SolarPV,949,0.16
SolarPV,950,0.16
SolarPV,951,0.16
SolarPV,952,0.08
SolarPV,953,0.01
SolarPV,954,0.00
SolarPV,955,0.00
SolarPV,956,0.00
SolarPV,957,0.00
SolarPV,958,0.00
SolarPV,959,0.00
SolarPV,960,0.00
SolarPV,961,0.00
SolarPV,962,0.00
SolarPV,963,0.00
SolarPV,964,0.00
SolarPV,965,0.00
SolarPV,966,0.00
SolarPV,967,0.00
SolarPV,968,0.00
SolarPV,969,0.01
SolarPV,970,0.05
SolarPV,971,0.10
SolarPV,972,0.12
SolarPV,973,0.13
SolarPV,974,0.11
SolarPV,975,0.11
SolarPV,976,0.06
SolarPV,977,0.01
SolarPV,978,0.00
SolarPV,979,0.00
SolarPV,980,0.00
SolarPV,981,0.00
SolarPV,982,0.00
SolarPV,983,0.00
SolarPV,984,0.00
SolarPV,985,0.00
SolarPV,986,0.00
SolarPV,987,0.00
SolarPV,988,0.00
SolarPV,989,0.00
SolarPV,990,0.00
SolarPV,991,0.00
SolarPV,992,0.00
SolarPV,993,0.04
SolarPV,994,0.12
SolarPV,995,0.24
SolarPV,996,0.49
SolarPV,997,0.42
SolarPV,998,0.25
SolarPV,999,0.16
SolarPV,1000,0.05
SolarPV,1001,0.00
SolarPV,1002,0.00
SolarPV,1003,0.00
SolarPV,1004,0.00
SolarPV,1005,0.00
SolarPV,1006,0.00
SolarPV,1007,0.00
SolarPV,1008,0.00
SolarPV,1009,0.00
SolarPV,1010,0.00
SolarPV,1011,0.00
SolarPV,1012,0.00
SolarPV,1013,0.00
SolarPV,1014,0.00
SolarPV,1015,0.00
SolarPV,1016,0.00
SolarPV,1017,0.00
SolarPV,1018,0.01
SolarPV,1019,0.01
SolarPV,1020,0.02
SolarPV,1021,0.09
SolarPV,1022,0.17
SolarPV,1023,0.23
SolarPV,1024,0.15
SolarPV,1025,0.03
SolarPV,1026,0.00
SolarPV,1027,0.00
SolarPV,1028,0.00
SolarPV,1029,0.00
SolarPV,1030,0.00
SolarPV,1031,0.00
SolarPV,1032,0.00
SolarPV,1033,0.00
SolarPV,1034,0.00
SolarPV,1035,0.00
SolarPV,1036,0.00
SolarPV,1037,0.00
SolarPV,1038,0.00
SolarPV,1039,0.00
SolarPV,1040,0.00
SolarPV,1041,0.00
SolarPV,1042,0.04
SolarPV,1043,0.07
SolarPV,1044,0.13
SolarPV,1045,0.14
SolarPV,1046,0.10
SolarPV,1047,0.05
SolarPV,1048,0.02
SolarPV,1049,0.00
SolarPV,1050,0.00
SolarPV,1051,0.00
SolarPV,1052,0.00
SolarPV,1053,0.00
SolarPV,1054,0.00
SolarPV,1055,0.00
SolarPV,1056,0.00
SolarPV,1057,0.00
SolarPV,1058,0.00
SolarPV,1059,0.00
SolarPV,1060,0.00
SolarPV,1061,0.00
SolarPV,1062,0.00
SolarPV,1063,0.00
SolarPV,1064,0.00
SolarPV,1065,0.00
SolarPV,1066,0.02
SolarPV,1067,0.05
SolarPV,1068,0.09
SolarPV,1069,0.11
SolarPV,1070,0.09
SolarPV,1071,0.09
SolarPV,1072,0.09
SolarPV,1073,0.02
SolarPV,1074,0.00
SolarPV,1075,0.00
SolarPV,1076,0.00
SolarPV,1077,0.00
SolarPV,1078,0.00
SolarPV,1079,0.00
SolarPV,1080,0.00
SolarPV,1081,0.00
SolarPV,1082,0.00
SolarPV,1083,0.00
SolarPV,1084,0.00
SolarPV,1085,0.00
SolarPV,1086,0.00
SolarPV,1087,0.00
SolarPV,1088,0.00
SolarPV,1089,0.04
SolarPV,1090,0.13
SolarPV,1091,0.27
SolarPV,1092,0.33
SolarPV,1093,0.37
SolarPV,1094,0.29
SolarPV,1095,0.11
SolarPV,1096,0.02
SolarPV,1097,0.00
SolarPV,1098,0.00
SolarPV,1099,0.00
SolarPV,1100,0.00
SolarPV,1101,0.00
SolarPV,1102,0.00
SolarPV,1103,0.00
SolarPV,1104,0.00
SolarPV,1105,0.00
SolarPV,1106,0.00
SolarPV,1107,0.00
SolarPV,1108,0.00
SolarPV,1109,0.00
SolarPV,1110,0.00
SolarPV,1111,0.00
SolarPV,1112,0.00
SolarPV,1113,0.03
SolarPV,1114,0.10
SolarPV,1115,0.15
SolarPV,1116,0.19
SolarPV,1117,0.24
SolarPV,1118,0.19
SolarPV,1119,0.11
SolarPV,1120,0.06
SolarPV,1121,0.01
SolarPV,1122,0.00
SolarPV,1123,0.00
SolarPV,1124,0.00
SolarPV,1125,0.00
SolarPV,1126,0.00
SolarPV,1127,0.00
SolarPV,1128,0.00
SolarPV,1129,0.00
SolarPV,1130,0.00
SolarPV,1131,0.00
SolarPV,1132,0.00
SolarPV,1133,0.00
SolarPV,1134,0.00
SolarPV,1135,0.00
SolarPV,1136,0.00
SolarPV,1137,0.01
SolarPV,1138,0.04
SolarPV,1139,0.13
SolarPV,1140,0.22
SolarPV,1141,0.25
SolarPV,1142,0.23
SolarPV,1143,0.22
SolarPV,1144,0.15
SolarPV,1145,0.04
SolarPV,1146,0.00
SolarPV,1147,0.00
SolarPV,1148,0.00
SolarPV,1149,0.00
SolarPV,1150,0.00
SolarPV,1151,0.00
SolarPV,1152,0.00
SolarPV,1153,0.00
SolarPV,1154,0.00
SolarPV,1155,0.00
SolarPV,1156,0.00
SolarPV,1157,0.00
SolarPV,1158,0.00
SolarPV,1159,0.00
SolarPV,1160,0.00
SolarPV,1161,0.01
SolarPV,1162,0.02
SolarPV,1163,0.02
SolarPV,1164,0.03
SolarPV,1165,0.05
SolarPV,1166,0.05
SolarPV,1167,0.06
SolarPV,1168,0.07
SolarPV,1169,0.02
SolarPV,1170,0.00
SolarPV,1171,0.00
SolarPV,1172,0.00
SolarPV,1173,0.00
SolarPV,1174,0.00
SolarPV,1175,0.00
SolarPV,1176,0.00
SolarPV,1177,0.00
SolarPV,1178,0.00
SolarPV,1179,0.00
SolarPV,1180,0.00
SolarPV,1181,0.00
SolarPV,1182,0.00
SolarPV,1183,0.00
SolarPV,1184,0.00
SolarPV,1185,0.01
SolarPV,1186,0.03
SolarPV,1187,0.04
SolarPV,1188,0.06
SolarPV,1189,0.08
SolarPV,1190,0.09
SolarPV,1191,0.08
SolarPV,1192,0.03
SolarPV,1193,0.01
SolarPV,1194,0.00
SolarPV,1195,0.00
SolarPV,1196,0.00
SolarPV,1197,0.00
SolarPV,1198,0.00
SolarPV,1199,0.00
SolarPV,1200,0.00
SolarPV,1201,0.00
SolarPV,1202,0.00
SolarPV,1203,0.00
SolarPV,1204,0.00
SolarPV,1205,0.00
SolarPV,1206,0.00
SolarPV,1207,0.00
SolarPV,1208,0.00
SolarPV,1209,0.01
SolarPV,1210,0.04
SolarPV,1211,0.02
SolarPV,1212,0.02
SolarPV,1213,0.02
SolarPV,1214,0.01
SolarPV,1215,0.02
SolarPV,1216,0.02
SolarPV,1217,0.01
SolarPV,1218,0.00
SolarPV,1219,0.00
SolarPV,1220,0.00
SolarPV,1221,0.00
SolarPV,1222,0.00
SolarPV,1223,0.00
SolarPV,1224,0.00
SolarPV,1225,0.00
SolarPV,1226,0.00
SolarPV,1227,0.00
SolarPV,1228,0.00
SolarPV,1229,0.00
SolarPV,1230,0.00
SolarPV,1231,0.00
SolarPV,1232,0.00
SolarPV,1233,0.02
SolarPV,1234,0.07
SolarPV,1235,0.11
SolarPV,1236,0.13
SolarPV,1237,0.14
SolarPV,1238,0.14
SolarPV,1239,0.11
SolarPV,1240,0.06
SolarPV,1241,0.01
SolarPV,1242,0.00
SolarPV,1243,0.00
SolarPV,1244,0.00
SolarPV,1245,0.00
SolarPV,1246,0.00
SolarPV,1247,0.00
SolarPV,1248,0.00
SolarPV,1249,0.00
SolarPV,1250,0.00
SolarPV,1251,0.00
SolarPV,1252,0.00
SolarPV,1253,0.00
SolarPV,1254,0.00
SolarPV,1255,0.00
SolarPV,1256,0.00
SolarPV,1257,0.02
SolarPV,1258,0.04
SolarPV,1259,0.09
SolarPV,1260,0.22
SolarPV,1261,0.24
SolarPV,1262,0.07
SolarPV,1263,0.04
SolarPV,1264,0.03
SolarPV,1265,0.01
SolarPV,1266,0.00
SolarPV,1267,0.00
SolarPV,1268,0.00
SolarPV,1269,0.00
SolarPV,1270,0.00
SolarPV,1271,0.00
SolarPV,1272,0.00
SolarPV,1273,0.00
SolarPV,1274,0.00
SolarPV,1275,0.00
SolarPV,1276,0.00
SolarPV,1277,0.00
SolarPV,1278,0.00
SolarPV,1279,0.00
SolarPV,1280,0.00
SolarPV,1281,0.01
SolarPV,1282,0.02
SolarPV,1283,0.03
SolarPV,1284,0.03
SolarPV,1285,0.04
SolarPV,1286,0.04
SolarPV,1287,0.05
SolarPV,1288,0.06
SolarPV,1289,0.07
SolarPV,1290,0.00
SolarPV,1291,0.00
SolarPV,1292,0.00
SolarPV,1293,0.00
SolarPV,1294,0.00
SolarPV,1295,0.00
SolarPV,1296,0.00
SolarPV,1297,0.00
SolarPV,1298,0.00
SolarPV,1299,0.00
SolarPV,1300,0.00
SolarPV,1301,0.00
SolarPV,1302,0.00
SolarPV,1303,0.00
SolarPV,1304,0.00
SolarPV,1305,0.02
SolarPV,1306,0.04
SolarPV,1307,0.07
SolarPV,1308,0.13
SolarPV,1309,0.22
SolarPV,1310,0.13
SolarPV,1311,0.08
SolarPV,1312,0.05
SolarPV,1313,0.01
SolarPV,1314,0.00
SolarPV,1315,0.00
SolarPV,1316,0.00
SolarPV,1317,0.00
SolarPV,1318,0.00
SolarPV,1319,0.00
SolarPV,1320,0.00
SolarPV,1321,0.00
SolarPV,1322,0.00
SolarPV,1323,0.00
SolarPV,1324,0.00
SolarPV,1325,0.00
SolarPV,1326,0.00
SolarPV,1327,0.00
SolarPV,1328,0.00
SolarPV,1329,0.06
SolarPV,1330,0.15
SolarPV,1331,0.24
SolarPV,1332,0.32
SolarPV,1333,0.23
SolarPV,1334,0.10
SolarPV,1335,0.06
SolarPV,1336,0.04
SolarPV,1337,0.02
SolarPV,1338,0.00
SolarPV,1339,0.00
SolarPV,1340,0.00
SolarPV,1341,0.00
SolarPV,1342,0.00
SolarPV,1343,0.00
SolarPV,1344,0.00
SolarPV,1345,0.00
SolarPV,1346,0.00
SolarPV,1347,0.00
SolarPV,1348,0.00
SolarPV,1349,0.00
SolarPV,1350,0.00
SolarPV,1351,0.00
SolarPV,1352,0.00
SolarPV,1353,0.01
SolarPV,1354,0.04
SolarPV,1355,0.06
SolarPV,1356,0.09
SolarPV,1357,0.14
SolarPV,1358,0.17
SolarPV,1359,0.14
SolarPV,1360,0.08
SolarPV,1361,0.03
SolarPV,1362,0.00
SolarPV,1363,0.00
SolarPV,1364,0.00
SolarPV,1365,0.00
SolarPV,1366,0.00
SolarPV,1367,0.00
SolarPV,1368,0.00
SolarPV,1369,0.00
SolarPV,1370,0.00
SolarPV,1371,0.00
SolarPV,1372,0.00
SolarPV,1373,0.00
SolarPV,1374,0.00
SolarPV,1375,0.00
SolarPV,1376,0.00
SolarPV,1377,0.06
SolarPV,1378,0.19
SolarPV,1379,0.39
SolarPV,1380,0.53
SolarPV,1381,0.55
SolarPV,1382,0.47
SolarPV,1383,0.34
SolarPV,1384,0.14
SolarPV,1385,0.03
SolarPV,1386,0.00
SolarPV,1387,0.00
SolarPV,1388,0.00
SolarPV,1389,0.00
SolarPV,1390,0.00
SolarPV,1391,0.00
SolarPV,1392,0.00
SolarPV,1393,0.00
SolarPV,1394,0.00
SolarPV,1395,0.00
SolarPV,1396,0.00
SolarPV,1397,0.00
SolarPV,1398,0.00
SolarPV,1399,0.00
SolarPV,1400,0.00
SolarPV,1401,0.02
SolarPV,1402,0.05
SolarPV,1403,0.07
SolarPV,1404,0.09
SolarPV,1405,0.10
SolarPV,1406,0.09
SolarPV,1407,0.07
SolarPV,1408,0.05
SolarPV,1409,0.02
SolarPV,1410,0.00
SolarPV,1411,0.00
SolarPV,1412,0.00
SolarPV,1413,0.00
SolarPV,1414,0.00
SolarPV,1415,0.00
SolarPV,1416,0.00
SolarPV,1417,0.00
SolarPV,1418,0.00
SolarPV,1419,0.00
SolarPV,1420,0.00
SolarPV,1421,0.00
SolarPV,1422,0.00
SolarPV,1423,0.00
SolarPV,1424,0.00
SolarPV,1425,0.03
SolarPV,1426,0.06
SolarPV,1427,0.10
SolarPV,1428,0.17
SolarPV,1429,0.29
SolarPV,1430,0.31
SolarPV,1431,0.25
SolarPV,1432,0.11
SolarPV,1433,0.03
SolarPV,1434,0.00
SolarPV,1435,0.00
SolarPV,1436,0.00
SolarPV,1437,0.00
SolarPV,1438,0.00
SolarPV,1439,0.00
SolarPV,1440,0.00
SolarPV,1441,0.00
SolarPV,1442,0.00
SolarPV,1443,0.00
SolarPV,1444,0.00
SolarPV,1445,0.00
SolarPV,1446,0.00
SolarPV,1447,0.00
SolarPV,1448,0.01
SolarPV,1449,0.03
SolarPV,1450,0.12
SolarPV,1451,0.09
SolarPV,1452,0.09
SolarPV,1453,0.07
SolarPV,1454,0.06
SolarPV,1455,0.04
SolarPV,1456,0.06
SolarPV,1457,0.07
SolarPV,1458,0.01
SolarPV,1459,0.00
SolarPV,1460,0.00
SolarPV,1461,0.00
SolarPV,1462,0.00
SolarPV,1463,0.00
SolarPV,1464,0.00
SolarPV,1465,0.00
SolarPV,1466,0.00
SolarPV,1467,0.00
SolarPV,1468,0.00
SolarPV,1469,0.00
SolarPV,1470,0.00
SolarPV,1471,0.00
SolarPV,1472,0.00
SolarPV,1473,0.07
SolarPV,1474,0.19
SolarPV,1475,0.27
SolarPV,1476,0.32
SolarPV,1477,0.37
SolarPV,1478,0.34
SolarPV,1479,0.26
SolarPV,1480,0.16
SolarPV,1481,0.05
SolarPV,1482,0.00
SolarPV,1483,0.00
SolarPV,1484,0.00
SolarPV,1485,0.00
SolarPV,1486,0.00
SolarPV,1487,0.00
SolarPV,1488,0.00
SolarPV,1489,0.00
SolarPV,1490,0.00
SolarPV,1491,0.00
SolarPV,1492,0.00
SolarPV,1493,0.00
SolarPV,1494,0.00
SolarPV,1495,0.00
SolarPV,1496,0.00
SolarPV,1497,0.04
SolarPV,1498,0.10
SolarPV,1499,0.18
SolarPV,1500,0.29
SolarPV,1501,0.37
SolarPV,1502,0.41
SolarPV,1503,0.37
SolarPV,1504,0.27
SolarPV,1505,0.12
SolarPV,1506,0.01
SolarPV,1507,0.00
SolarPV,1508,0.00
SolarPV,1509,0.00
SolarPV,1510,0.00
SolarPV,1511,0.00
SolarPV,1512,0.00
SolarPV,1513,0.00
SolarPV,1514,0.00
SolarPV,1515,0.00
SolarPV,1516,0.00
SolarPV,1517,0.00
SolarPV,1518,0.00
SolarPV,1519,0.00
SolarPV,1520,0.01
SolarPV,1521,0.07
SolarPV,1522,0.14
SolarPV,1523,0.20
SolarPV,1524,0.24
SolarPV,1525,0.39
SolarPV,1526,0.39
SolarPV,1527,0.36
SolarPV,1528,0.27
SolarPV,1529,0.14
SolarPV,1530,0.02
SolarPV,1531,0.00
SolarPV,1532,0.00
SolarPV,1533,0.00
SolarPV,1534,0.00
SolarPV,1535,0.00
SolarPV,1536,0.00
SolarPV,1537,0.00
SolarPV,1538,0.00
SolarPV,1539,0.00
SolarPV,1540,0.00
SolarPV,1541,0.00
SolarPV,1542,0.00
SolarPV,1543,0.00
SolarPV,1544,0.00
SolarPV,1545,0.02
SolarPV,1546,0.04
SolarPV,1547,0.07
SolarPV,1548,0.09
SolarPV,1549,0.10
SolarPV,1550,0.10
SolarPV,1551,0.07
SolarPV,1552,0.05
SolarPV,1553,0.02
SolarPV,1554,0.00
SolarPV,1555,0.00
SolarPV,1556,0.00
SolarPV,1557,0.00
SolarPV,1558,0.00
SolarPV,1559,0.00
SolarPV,1560,0.00
SolarPV,1561,0.00
SolarPV,1562,0.00
SolarPV,1563,0.00
SolarPV,1564,0.00
SolarPV,1565,0.00
SolarPV,1566,0.00
SolarPV,1567,0.00
SolarPV,1568,0.01
SolarPV,1569,0.12
SolarPV,1570,0.23
SolarPV,1571,0.29
SolarPV,1572,0.37
SolarPV,1573,0.44
SolarPV,1574,0.50
SolarPV,1575,0.46
SolarPV,1576,0.34
SolarPV,1577,0.17
SolarPV,1578,0.03
SolarPV,1579,0.00
SolarPV,1580,0.00
SolarPV,1581,0.00
SolarPV,1582,0.00
SolarPV,1583,0.00
SolarPV,1584,0.00
SolarPV,1585,0.00
SolarPV,1586,0.00
SolarPV,1587,0.00
SolarPV,1588,0.00
SolarPV,1589,0.00
SolarPV,1590,0.00
SolarPV,1591,0.00
SolarPV,1592,0.00
SolarPV,1593,0.03
SolarPV,1594,0.03
SolarPV,1595,0.03
SolarPV,1596,0.04
SolarPV,1597,0.07
SolarPV,1598,0.08
SolarPV,1599,0.07
SolarPV,1600,0.05
SolarPV,1601,0.02
SolarPV,1602,0.00
SolarPV,1603,0.00
SolarPV,1604,0.00
SolarPV,1605,0.00
SolarPV,1606,0.00
SolarPV,1607,0.00
SolarPV,1608,0.00
SolarPV,1609,0.00
SolarPV,1610,0.00
SolarPV,1611,0.00
SolarPV,1612,0.00
SolarPV,1613,0.00
SolarPV,1614,0.00
SolarPV,1615,0.00
SolarPV,1616,0.01
SolarPV,1617,0.04
SolarPV,1618,0.08
SolarPV,1619,0.10
SolarPV,1620,0.16
SolarPV,1621,0.28
SolarPV,1622,0.22
SolarPV,1623,0.16
SolarPV,1624,0.17
SolarPV,1625,0.09
SolarPV,1626,0.01
SolarPV,1627,0.00
SolarPV,1628,0.00
SolarPV,1629,0.00
SolarPV,1630,0.00
SolarPV,1631,0.00
SolarPV,1632,0.00
SolarPV,1633,0.00
SolarPV,1634,0.00
SolarPV,1635,0.00
SolarPV,1636,0.00
SolarPV,1637,0.00
SolarPV,1638,0.00
SolarPV,1639,0.00
SolarPV,1640,0.00
SolarPV,1641,0.02
SolarPV,1642,0.05
SolarPV,1643,0.14
SolarPV,1644,0.15
SolarPV,1645,0.10
SolarPV,1646,0.08
SolarPV,1647,0.06
SolarPV,1648,0.05
SolarPV,1649,0.02
SolarPV,1650,0.00
SolarPV,1651,0.00
