Hour,Fuel,Value
2131,FireWood,-0.0
2131,Gas,-0.0
2132,Power,-0.0
2132,Heat,-0.0
2132,Mobility,-0.0
2132,Cooking,-0.0
2132,Diesel,-0.0
2132,FireWood,-0.0
2132,Gas,-0.0
2133,Power,-0.0
2133,Heat,-0.0
2133,Mobility,-0.0
2133,Cooking,-0.0
2133,Diesel,-0.0
2133,FireWood,-0.0
2133,Gas,-0.0
2134,Power,-0.0
2134,Heat,-0.0
2134,Mobility,-0.0
2134,Cooking,-0.0
2134,Diesel,-0.0
2134,FireWood,-0.0
2134,Gas,-0.0
2135,Power,-0.0
2135,Heat,-0.0
2135,Mobility,-0.0
2135,Cooking,-0.0
2135,Diesel,-0.0
2135,FireWood,-0.0
2135,Gas,-0.0
2136,Power,-0.0
2136,Heat,-0.0
2136,Mobility,-0.0
2136,Cooking,-0.0
2136,Diesel,-0.0
2136,FireWood,-0.0
2136,Gas,-0.0
2137,Power,-0.0
2137,Heat,-0.0
2137,Mobility,-0.0
2137,Cooking,-0.0
2137,Diesel,-0.0
2137,FireWood,-0.0
2137,Gas,-0.0
2138,Power,-0.0
2138,Heat,-0.0
2138,Mobility,-0.0
2138,Cooking,-0.0
2138,Diesel,-0.0
2138,FireWood,-0.0
2138,Gas,-0.0
2139,Power,-0.0
2139,Heat,-0.0
2139,Mobility,-0.0
2139,Cooking,-0.0
2139,Diesel,-0.0
2139,FireWood,-0.0
2139,Gas,-0.0
2140,Power,-0.0
2140,Heat,-0.0
2140,Mobility,-0.0
2140,Cooking,-0.0
2140,Diesel,-0.0
2140,FireWood,-0.0
2140,Gas,-0.0
2141,Power,-0.0
2141,Heat,-0.0
2141,Mobility,-0.0
2141,Cooking,-0.0
2141,Diesel,-0.0
2141,FireWood,-0.0
2141,Gas,-0.0
2142,Power,-0.0
2142,Heat,-0.0
2142,Mobility,-0.0
2142,Cooking,-0.0
2142,Diesel,-0.0
2142,FireWood,-0.0
2142,Gas,-0.0
2143,Power,-0.0
2143,Heat,-0.0
2143,Mobility,-0.0
2143,Cooking,-0.0
2143,Diesel,-0.0
2143,FireWood,-0.0
2143,Gas,-0.0
2144,Power,-0.0
2144,Heat,-0.0
2144,Mobility,-0.0
2144,Cooking,-0.0
2144,Diesel,-0.0
2144,FireWood,-0.0
2144,Gas,-0.0
2145,Power,-8.625667077298544
2145,Heat,-0.0
2145,Mobility,-0.0
2145,Cooking,-0.0
2145,Diesel,-0.0
2145,FireWood,-0.0
2145,Gas,-0.0
2146,Power,-30.86632457749856
2146,Heat,-0.0
2146,Mobility,-0.0
2146,Cooking,-0.0
2146,Diesel,-0.0
2146,FireWood,-0.0
2146,Gas,-0.0
2147,Power,-46.94871012649856
2147,Heat,-0.0
2147,Mobility,-0.0
2147,Cooking,-0.0
2147,Diesel,-0.0
2147,FireWood,-0.0
2147,Gas,-0.0
2148,Power,-58.98924997789855
2148,Heat,-0.0
2148,Mobility,-0.0
2148,Cooking,-0.0
2148,Diesel,-0.0
2148,FireWood,-0.0
2148,Gas,-0.0
2149,Power,-58.740361713498544
2149,Heat,-0.0
2149,Mobility,-0.0
2149,Cooking,-0.0
2149,Diesel,-0.0
2149,FireWood,-0.0
2149,Gas,-0.0
2150,Power,-53.61410591589855
2150,Heat,-0.0
2150,Mobility,-0.0
2150,Cooking,-0.0
2150,Diesel,-0.0
2150,FireWood,-0.0
2150,Gas,-0.0
2151,Power,-42.83196203729855
2151,Heat,-0.0
2151,Mobility,-0.0
2151,Cooking,-0.0
2151,Diesel,-0.0
2151,FireWood,-0.0
2151,Gas,-0.0
2152,Power,-27.85229599929855
2152,Heat,-0.0
2152,Mobility,-0.0
2152,Cooking,-0.0
2152,Diesel,-0.0
2152,FireWood,-0.0
2152,Gas,-0.0
2153,Power,-10.915938412898551
2153,Heat,-0.0
2153,Mobility,-0.0
2153,Cooking,-0.0
2153,Diesel,-0.0
2153,FireWood,-0.0
2153,Gas,-0.0
2154,Power,-0.0
2154,Heat,-0.0
2154,Mobility,-0.0
2154,Cooking,-0.0
2154,Diesel,-0.0
2154,FireWood,-0.0
2154,Gas,-0.0
2155,Power,-0.0
2155,Heat,-0.0
2155,Mobility,-0.0
2155,Cooking,-0.0
2155,Diesel,-0.0
2155,FireWood,-0.0
2155,Gas,-0.0
2156,Power,-0.0
2156,Heat,-0.0
2156,Mobility,-0.0
2156,Cooking,-0.0
2156,Diesel,-0.0
2156,FireWood,-0.0
2156,Gas,-0.0
2157,Power,-0.0
2157,Heat,-0.0
2157,Mobility,-0.0
2157,Cooking,-0.0
2157,Diesel,-0.0
2157,FireWood,-0.0
2157,Gas,-0.0
2158,Power,-0.0
2158,Heat,-0.0
2158,Mobility,-0.0
2158,Cooking,-0.0
2158,Diesel,-0.0
2158,FireWood,-0.0
2158,Gas,-0.0
2159,Power,-0.0
2159,Heat,-0.0
2159,Mobility,-0.0
2159,Cooking,-0.0
2159,Diesel,-0.0
2159,FireWood,-0.0
2159,Gas,-0.0
2160,Power,-0.0
2160,Heat,-0.0
2160,Mobility,-0.0
2160,Cooking,-0.0
2160,Diesel,-0.0
2160,FireWood,-0.0
2160,Gas,-0.0
2161,Power,-0.0
2161,Heat,-0.0
2161,Mobility,-0.0
2161,Cooking,-0.0
2161,Diesel,-0.0
2161,FireWood,-0.0
2161,Gas,-0.0
2162,Power,-0.0
2162,Heat,-0.0
2162,Mobility,-0.0
2162,Cooking,-0.0
2162,Diesel,-0.0
2162,FireWood,-0.0
2162,Gas,-0.0
2163,Power,-0.0
2163,Heat,-0.0
2163,Mobility,-0.0
2163,Cooking,-0.0
2163,Diesel,-0.0
2163,FireWood,-0.0
2163,Gas,-0.0
2164,Power,-0.0
2164,Heat,-0.0
2164,Mobility,-0.0
2164,Cooking,-0.0
2164,Diesel,-0.0
2164,FireWood,-0.0
2164,Gas,-0.0
2165,Power,-0.0
2165,Heat,-0.0
2165,Mobility,-0.0
2165,Cooking,-0.0
2165,Diesel,-0.0
2165,FireWood,-0.0
2165,Gas,-0.0
2166,Power,-0.0
2166,Heat,-0.0
2166,Mobility,-0.0
2166,Cooking,-0.0
2166,Diesel,-0.0
2166,FireWood,-0.0
2166,Gas,-0.0
2167,Power,-0.0
2167,Heat,-0.0
2167,Mobility,-0.0
2167,Cooking,-0.0
2167,Diesel,-0.0
2167,FireWood,-0.0
2167,Gas,-0.0
2168,Power,-0.0
2168,Heat,-0.0
2168,Mobility,-0.0
2168,Cooking,-0.0
2168,Diesel,-0.0
2168,FireWood,-0.0
2168,Gas,-0.0
2169,Power,-0.0
2169,Heat,-0.0
2169,Mobility,-0.0
2169,Cooking,-0.0
2169,Diesel,-0.0
2169,FireWood,-0.0
2169,Gas,-0.0
2170,Power,-0.0
2170,Heat,-0.0
2170,Mobility,-0.0
2170,Cooking,-0.0
2170,Diesel,-0.0
2170,FireWood,-0.0
2170,Gas,-0.0
2171,Power,-0.0
2171,Heat,-0.0
2171,Mobility,-0.0
2171,Cooking,-0.0
2171,Diesel,-0.0
2171,FireWood,-0.0
2171,Gas,-0.0
2172,Power,-0.0
2172,Heat,-0.0
2172,Mobility,-0.0
2172,Cooking,-0.0
2172,Diesel,-0.0
2172,FireWood,-0.0
2172,Gas,-0.0
2173,Power,-0.0
2173,Heat,-0.0
2173,Mobility,-0.0
2173,Cooking,-0.0
2173,Diesel,-0.0
2173,FireWood,-0.0
2173,Gas,-0.0
2174,Power,-0.0
2174,Heat,-0.0
2174,Mobility,-0.0
2174,Cooking,-0.0
2174,Diesel,-0.0
2174,FireWood,-0.0
2174,Gas,-0.0
2175,Power,-0.0
2175,Heat,-0.0
2175,Mobility,-0.0
2175,Cooking,-0.0
2175,Diesel,-0.0
2175,FireWood,-0.0
2175,Gas,-0.0
2176,Power,-0.0
2176,Heat,-0.0
2176,Mobility,-0.0
2176,Cooking,-0.0
2176,Diesel,-0.0
2176,FireWood,-0.0
2176,Gas,-0.0
2177,Power,-0.0
2177,Heat,-0.0
2177,Mobility,-0.0
2177,Cooking,-0.0
2177,Diesel,-0.0
2177,FireWood,-0.0
2177,Gas,-0.0
2178,Power,-0.0
2178,Heat,-0.0
2178,Mobility,-0.0
2178,Cooking,-0.0
2178,Diesel,-0.0
2178,FireWood,-0.0
2178,Gas,-0.0
2179,Power,-0.0
2179,Heat,-0.0
2179,Mobility,-0.0
2179,Cooking,-0.0
2179,Diesel,-0.0
2179,FireWood,-0.0
2179,Gas,-0.0
2180,Power,-0.0
2180,Heat,-0.0
2180,Mobility,-0.0
2180,Cooking,-0.0
2180,Diesel,-0.0
2180,FireWood,-0.0
2180,Gas,-0.0
2181,Power,-0.0
2181,Heat,-0.0
2181,Mobility,-0.0
2181,Cooking,-0.0
2181,Diesel,-0.0
2181,FireWood,-0.0
2181,Gas,-0.0
2182,Power,-0.0
2182,Heat,-0.0
2182,Mobility,-0.0
2182,Cooking,-0.0
2182,Diesel,-0.0
2182,FireWood,-0.0
2182,Gas,-0.0
2183,Power,-0.0
2183,Heat,-0.0
2183,Mobility,-0.0
2183,Cooking,-0.0
2183,Diesel,-0.0
2183,FireWood,-0.0
2183,Gas,-0.0
2184,Power,-0.0
2184,Heat,-0.0
2184,Mobility,-0.0
2184,Cooking,-0.0
2184,Diesel,-0.0
2184,FireWood,-0.0
2184,Gas,-0.0
2185,Power,-0.0
2185,Heat,-0.0
2185,Mobility,-0.0
2185,Cooking,-0.0
2185,Diesel,-0.0
2185,FireWood,-0.0
2185,Gas,-0.0
2186,Power,-0.0
2186,Heat,-0.0
2186,Mobility,-0.0
2186,Cooking,-0.0
2186,Diesel,-0.0
2186,FireWood,-0.0
2186,Gas,-0.0
2187,Power,-0.0
2187,Heat,-0.0
2187,Mobility,-0.0
2187,Cooking,-0.0
2187,Diesel,-0.0
2187,FireWood,-0.0
2187,Gas,-0.0
2188,Power,-0.0
2188,Heat,-0.0
2188,Mobility,-0.0
2188,Cooking,-0.0
2188,Diesel,-0.0
2188,FireWood,-0.0
2188,Gas,-0.0
2189,Power,-0.0
2189,Heat,-0.0
2189,Mobility,-0.0
2189,Cooking,-0.0
2189,Diesel,-0.0
2189,FireWood,-0.0
2189,Gas,-0.0
2190,Power,-0.0
2190,Heat,-0.0
2190,Mobility,-0.0
2190,Cooking,-0.0
2190,Diesel,-0.0
2190,FireWood,-0.0
2190,Gas,-0.0
2191,Power,-0.0
2191,Heat,-0.0
2191,Mobility,-0.0
2191,Cooking,-0.0
2191,Diesel,-0.0
2191,FireWood,-0.0
2191,Gas,-0.0
2192,Power,-0.0
2192,Heat,-0.0
2192,Mobility,-0.0
2192,Cooking,-0.0
2192,Diesel,-0.0
2192,FireWood,-0.0
2192,Gas,-0.0
2193,Power,-0.0
2193,Heat,-0.0
2193,Mobility,-0.0
2193,Cooking,-0.0
2193,Diesel,-0.0
2193,FireWood,-0.0
2193,Gas,-0.0
2194,Power,-0.0
2194,Heat,-0.0
2194,Mobility,-0.0
2194,Cooking,-0.0
2194,Diesel,-0.0
2194,FireWood,-0.0
2194,Gas,-0.0
2195,Power,-0.0
2195,Heat,-0.0
2195,Mobility,-0.0
2195,Cooking,-0.0
2195,Diesel,-0.0
2195,FireWood,-0.0
2195,Gas,-0.0
2196,Power,-0.0
2196,Heat,-0.0
2196,Mobility,-0.0
2196,Cooking,-0.0
2196,Diesel,-0.0
2196,FireWood,-0.0
2196,Gas,-0.0
2197,Power,-0.0
2197,Heat,-0.0
2197,Mobility,-0.0
2197,Cooking,-0.0
2197,Diesel,-0.0
2197,FireWood,-0.0
2197,Gas,-0.0
2198,Power,-0.0
2198,Heat,-0.0
2198,Mobility,-0.0
2198,Cooking,-0.0
2198,Diesel,-0.0
2198,FireWood,-0.0
2198,Gas,-0.0
2199,Power,-0.0
2199,Heat,-0.0
2199,Mobility,-0.0
2199,Cooking,-0.0
2199,Diesel,-0.0
2199,FireWood,-0.0
2199,Gas,-0.0
2200,Power,-0.0
2200,Heat,-0.0
2200,Mobility,-0.0
2200,Cooking,-0.0
2200,Diesel,-0.0
2200,FireWood,-0.0
2200,Gas,-0.0
2201,Power,-0.0
2201,Heat,-0.0
2201,Mobility,-0.0
2201,Cooking,-0.0
2201,Diesel,-0.0
2201,FireWood,-0.0
2201,Gas,-0.0
2202,Power,-0.0
2202,Heat,-0.0
2202,Mobility,-0.0
2202,Cooking,-0.0
2202,Diesel,-0.0
2202,FireWood,-0.0
2202,Gas,-0.0
2203,Power,-0.0
2203,Heat,-0.0
2203,Mobility,-0.0
2203,Cooking,-0.0
2203,Diesel,-0.0
2203,FireWood,-0.0
2203,Gas,-0.0
2204,Power,-0.0
2204,Heat,-0.0
2204,Mobility,-0.0
2204,Cooking,-0.0
2204,Diesel,-0.0
2204,FireWood,-0.0
2204,Gas,-0.0
2205,Power,-0.0
2205,Heat,-0.0
2205,Mobility,-0.0
2205,Cooking,-0.0
2205,Diesel,-0.0
2205,FireWood,-0.0
2205,Gas,-0.0
2206,Power,-0.0
2206,Heat,-0.0
2206,Mobility,-0.0
2206,Cooking,-0.0
2206,Diesel,-0.0
2206,FireWood,-0.0
2206,Gas,-0.0
2207,Power,-0.0
2207,Heat,-0.0
2207,Mobility,-0.0
2207,Cooking,-0.0
2207,Diesel,-0.0
2207,FireWood,-0.0
2207,Gas,-0.0
2208,Power,-0.0
2208,Heat,-0.0
2208,Mobility,-0.0
2208,Cooking,-0.0
2208,Diesel,-0.0
2208,FireWood,-0.0
2208,Gas,-0.0
2209,Power,-0.0
2209,Heat,-0.0
2209,Mobility,-0.0
2209,Cooking,-0.0
2209,Diesel,-0.0
2209,FireWood,-0.0
2209,Gas,-0.0
2210,Power,-0.0
2210,Heat,-0.0
2210,Mobility,-0.0
2210,Cooking,-0.0
2210,Diesel,-0.0
2210,FireWood,-0.0
2210,Gas,-0.0
2211,Power,-0.0
2211,Heat,-0.0
2211,Mobility,-0.0
2211,Cooking,-0.0
2211,Diesel,-0.0
2211,FireWood,-0.0
2211,Gas,-0.0
2212,Power,-0.0
2212,Heat,-0.0
2212,Mobility,-0.0
2212,Cooking,-0.0
2212,Diesel,-0.0
2212,FireWood,-0.0
2212,Gas,-0.0
2213,Power,-0.0
2213,Heat,-0.0
2213,Mobility,-0.0
2213,Cooking,-0.0
2213,Diesel,-0.0
2213,FireWood,-0.0
2213,Gas,-0.0
2214,Power,-0.0
2214,Heat,-0.0
2214,Mobility,-0.0
2214,Cooking,-0.0
2214,Diesel,-0.0
2214,FireWood,-0.0
2214,Gas,-0.0
2215,Power,-0.0
2215,Heat,-0.0
2215,Mobility,-0.0
2215,Cooking,-0.0
2215,Diesel,-0.0
2215,FireWood,-0.0
2215,Gas,-0.0
2216,Power,-0.0
2216,Heat,-0.0
2216,Mobility,-0.0
2216,Cooking,-0.0
2216,Diesel,-0.0
2216,FireWood,-0.0
2216,Gas,-0.0
2217,Power,-0.0
2217,Heat,-0.0
2217,Mobility,-0.0
2217,Cooking,-0.0
2217,Diesel,-0.0
2217,FireWood,-0.0
2217,Gas,-0.0
2218,Power,-0.0
2218,Heat,-0.0
2218,Mobility,-0.0
2218,Cooking,-0.0
2218,Diesel,-0.0
2218,FireWood,-0.0
2218,Gas,-0.0
2219,Power,-0.0
2219,Heat,-0.0
2219,Mobility,-0.0
2219,Cooking,-0.0
2219,Diesel,-0.0
2219,FireWood,-0.0
2219,Gas,-0.0
2220,Power,-0.0
2220,Heat,-0.0
2220,Mobility,-0.0
2220,Cooking,-0.0
2220,Diesel,-0.0
2220,FireWood,-0.0
2220,Gas,-0.0
2221,Power,-0.0
2221,Heat,-0.0
2221,Mobility,-0.0
2221,Cooking,-0.0
2221,Diesel,-0.0
2221,FireWood,-0.0
2221,Gas,-0.0
2222,Power,-0.0
2222,Heat,-0.0
2222,Mobility,-0.0
2222,Cooking,-0.0
2222,Diesel,-0.0
2222,FireWood,-0.0
2222,Gas,-0.0
2223,Power,-0.0
2223,Heat,-0.0
2223,Mobility,-0.0
2223,Cooking,-0.0
2223,Diesel,-0.0
2223,FireWood,-0.0
2223,Gas,-0.0
2224,Power,-0.0
2224,Heat,-0.0
2224,Mobility,-0.0
2224,Cooking,-0.0
2224,Diesel,-0.0
2224,FireWood,-0.0
2224,Gas,-0.0
2225,Power,-0.0
2225,Heat,-0.0
2225,Mobility,-0.0
2225,Cooking,-0.0
2225,Diesel,-0.0
2225,FireWood,-0.0
2225,Gas,-0.0
2226,Power,-0.0
2226,Heat,-0.0
2226,Mobility,-0.0
2226,Cooking,-0.0
2226,Diesel,-0.0
2226,FireWood,-0.0
2226,Gas,-0.0
2227,Power,-0.0
2227,Heat,-0.0
2227,Mobility,-0.0
2227,Cooking,-0.0
2227,Diesel,-0.0
2227,FireWood,-0.0
2227,Gas,-0.0
2228,Power,-0.0
2228,Heat,-0.0
2228,Mobility,-0.0
2228,Cooking,-0.0
2228,Diesel,-0.0
2228,FireWood,-0.0
2228,Gas,-0.0
2229,Power,-0.0
2229,Heat,-0.0
2229,Mobility,-0.0
2229,Cooking,-0.0
2229,Diesel,-0.0
2229,FireWood,-0.0
2229,Gas,-0.0
2230,Power,-0.0
2230,Heat,-0.0
2230,Mobility,-0.0
2230,Cooking,-0.0
2230,Diesel,-0.0
2230,FireWood,-0.0
2230,Gas,-0.0
2231,Power,-0.0
2231,Heat,-0.0
2231,Mobility,-0.0
2231,Cooking,-0.0
2231,Diesel,-0.0
2231,FireWood,-0.0
2231,Gas,-0.0
2232,Power,-0.0
2232,Heat,-0.0
2232,Mobility,-0.0
2232,Cooking,-0.0
2232,Diesel,-0.0
2232,FireWood,-0.0
2232,Gas,-0.0
2233,Power,-0.0
2233,Heat,-0.0
2233,Mobility,-0.0
2233,Cooking,-0.0
2233,Diesel,-0.0
2233,FireWood,-0.0
2233,Gas,-0.0
2234,Power,-0.0
2234,Heat,-0.0
2234,Mobility,-0.0
2234,Cooking,-0.0
2234,Diesel,-0.0
2234,FireWood,-0.0
2234,Gas,-0.0
2235,Power,-0.0
2235,Heat,-0.0
2235,Mobility,-0.0
2235,Cooking,-0.0
2235,Diesel,-0.0
2235,FireWood,-0.0
2235,Gas,-0.0
2236,Power,-0.0
2236,Heat,-0.0
2236,Mobility,-0.0
2236,Cooking,-0.0
2236,Diesel,-0.0
2236,FireWood,-0.0
2236,Gas,-0.0
2237,Power,-0.0
2237,Heat,-0.0
2237,Mobility,-0.0
2237,Cooking,-0.0
2237,Diesel,-0.0
2237,FireWood,-0.0
2237,Gas,-0.0
2238,Power,-0.0
2238,Heat,-0.0
2238,Mobility,-0.0
2238,Cooking,-0.0
2238,Diesel,-0.0
2238,FireWood,-0.0
2238,Gas,-0.0
2239,Power,-0.0
2239,Heat,-0.0
2239,Mobility,-0.0
2239,Cooking,-0.0
2239,Diesel,-0.0
2239,FireWood,-0.0
2239,Gas,-0.0
2240,Power,-0.0
2240,Heat,-0.0
2240,Mobility,-0.0
2240,Cooking,-0.0
2240,Diesel,-0.0
2240,FireWood,-0.0
2240,Gas,-0.0
2241,Power,-0.0
2241,Heat,-0.0
2241,Mobility,-0.0
2241,Cooking,-0.0
2241,Diesel,-0.0
2241,FireWood,-0.0
2241,Gas,-0.0
2242,Power,-0.0
2242,Heat,-0.0
2242,Mobility,-0.0
2242,Cooking,-0.0
2242,Diesel,-0.0
2242,FireWood,-0.0
2242,Gas,-0.0
2243,Power,-0.0
2243,Heat,-0.0
2243,Mobility,-0.0
2243,Cooking,-0.0
2243,Diesel,-0.0
2243,FireWood,-0.0
2243,Gas,-0.0
2244,Power,-19.13390422349855
2244,Heat,-0.0
2244,Mobility,-0.0
2244,Cooking,-0.0
2244,Diesel,-0.0
2244,FireWood,-0.0
2244,Gas,-0.0
2245,Power,-54.955663970298545
2245,Heat,-0.0
2245,Mobility,-0.0
2245,Cooking,-0.0
2245,Diesel,-0.0
2245,FireWood,-0.0
2245,Gas,-0.0
2246,Power,-49.76988636729854
2246,Heat,-0.0
2246,Mobility,-0.0
2246,Cooking,-0.0
2246,Diesel,-0.0
2246,FireWood,-0.0
2246,Gas,-0.0
2247,Power,-38.55913623249856
2247,Heat,-0.0
2247,Mobility,-0.0
2247,Cooking,-0.0
2247,Diesel,-0.0
2247,FireWood,-0.0
2247,Gas,-0.0
2248,Power,-18.13796249249855
2248,Heat,-0.0
2248,Mobility,-0.0
2248,Cooking,-0.0
2248,Diesel,-0.0
2248,FireWood,-0.0
2248,Gas,-0.0
2249,Power,-3.9563607962985508
2249,Heat,-0.0
2249,Mobility,-0.0
2249,Cooking,-0.0
2249,Diesel,-0.0
2249,FireWood,-0.0
2249,Gas,-0.0
2250,Power,-0.0
2250,Heat,-0.0
2250,Mobility,-0.0
2250,Cooking,-0.0
2250,Diesel,-0.0
2250,FireWood,-0.0
2250,Gas,-0.0
2251,Power,-0.0
2251,Heat,-0.0
2251,Mobility,-0.0
2251,Cooking,-0.0
2251,Diesel,-0.0
2251,FireWood,-0.0
2251,Gas,-0.0
2252,Power,-0.0
2252,Heat,-0.0
2252,Mobility,-0.0
2252,Cooking,-0.0
2252,Diesel,-0.0
2252,FireWood,-0.0
2252,Gas,-0.0
2253,Power,-0.0
2253,Heat,-0.0
2253,Mobility,-0.0
2253,Cooking,-0.0
2253,Diesel,-0.0
2253,FireWood,-0.0
2253,Gas,-0.0
2254,Power,-0.0
2254,Heat,-0.0
2254,Mobility,-0.0
2254,Cooking,-0.0
2254,Diesel,-0.0
2254,FireWood,-0.0
2254,Gas,-0.0
2255,Power,-0.0
2255,Heat,-0.0
2255,Mobility,-0.0
2255,Cooking,-0.0
2255,Diesel,-0.0
2255,FireWood,-0.0
2255,Gas,-0.0
2256,Power,-0.0
2256,Heat,-0.0
2256,Mobility,-0.0
2256,Cooking,-0.0
2256,Diesel,-0.0
2256,FireWood,-0.0
2256,Gas,-0.0
2257,Power,-0.0
2257,Heat,-0.0
2257,Mobility,-0.0
2257,Cooking,-0.0
2257,Diesel,-0.0
2257,FireWood,-0.0
2257,Gas,-0.0
2258,Power,-0.0
2258,Heat,-0.0
2258,Mobility,-0.0
2258,Cooking,-0.0
2258,Diesel,-0.0
2258,FireWood,-0.0
2258,Gas,-0.0
2259,Power,-0.0
2259,Heat,-0.0
2259,Mobility,-0.0
2259,Cooking,-0.0
2259,Diesel,-0.0
2259,FireWood,-0.0
2259,Gas,-0.0
2260,Power,-0.0
2260,Heat,-0.0
2260,Mobility,-0.0
2260,Cooking,-0.0
2260,Diesel,-0.0
2260,FireWood,-0.0
2260,Gas,-0.0
2261,Power,-0.0
2261,Heat,-0.0
2261,Mobility,-0.0
2261,Cooking,-0.0
2261,Diesel,-0.0
2261,FireWood,-0.0
2261,Gas,-0.0
2262,Power,-0.0
2262,Heat,-0.0
2262,Mobility,-0.0
2262,Cooking,-0.0
2262,Diesel,-0.0
2262,FireWood,-0.0
2262,Gas,-0.0
2263,Power,-0.0
2263,Heat,-0.0
2263,Mobility,-0.0
2263,Cooking,-0.0
2263,Diesel,-0.0
2263,FireWood,-0.0
2263,Gas,-0.0
2264,Power,-0.0
2264,Heat,-0.0
2264,Mobility,-0.0
2264,Cooking,-0.0
2264,Diesel,-0.0
2264,FireWood,-0.0
2264,Gas,-0.0
2265,Power,-19.63444127249856
2265,Heat,-0.0
2265,Mobility,-0.0
2265,Cooking,-0.0
2265,Diesel,-0.0
2265,FireWood,-0.0
2265,Gas,-0.0
2266,Power,-36.28127840849855
2266,Heat,-0.0
2266,Mobility,-0.0
2266,Cooking,-0.0
2266,Diesel,-0.0
2266,FireWood,-0.0
2266,Gas,-0.0
2267,Power,-53.43556357949855
2267,Heat,-0.0
2267,Mobility,-0.0
2267,Cooking,-0.0
2267,Diesel,-0.0
2267,FireWood,-0.0
2267,Gas,-0.0
2268,Power,-65.76710625629855
2268,Heat,-0.0
2268,Mobility,-0.0
2268,Cooking,-0.0
2268,Diesel,-0.0
2268,FireWood,-0.0
2268,Gas,-0.0
2269,Power,-61.549144014298534
2269,Heat,-0.0
2269,Mobility,-0.0
2269,Cooking,-0.0
2269,Diesel,-0.0
2269,FireWood,-0.0
2269,Gas,-0.0
2270,Power,-63.13569332449855
2270,Heat,-0.0
2270,Mobility,-0.0
2270,Cooking,-0.0
2270,Diesel,-0.0
2270,FireWood,-0.0
2270,Gas,-0.0
2271,Power,-48.423992170498565
2271,Heat,-0.0
2271,Mobility,-0.0
2271,Cooking,-0.0
2271,Diesel,-0.0
2271,FireWood,-0.0
2271,Gas,-0.0
2272,Power,-21.92012129349855
2272,Heat,-0.0
2272,Mobility,-0.0
2272,Cooking,-0.0
2272,Diesel,-0.0
2272,FireWood,-0.0
2272,Gas,-0.0
2273,Power,-9.073717888298543
2273,Heat,-0.0
2273,Mobility,-0.0
2273,Cooking,-0.0
2273,Diesel,-0.0
2273,FireWood,-0.0
2273,Gas,-0.0
2274,Power,-0.0
2274,Heat,-0.0
2274,Mobility,-0.0
2274,Cooking,-0.0
2274,Diesel,-0.0
2274,FireWood,-0.0
2274,Gas,-0.0
2275,Power,-0.0
2275,Heat,-0.0
2275,Mobility,-0.0
2275,Cooking,-0.0
2275,Diesel,-0.0
2275,FireWood,-0.0
2275,Gas,-0.0
2276,Power,-0.0
2276,Heat,-0.0
2276,Mobility,-0.0
2276,Cooking,-0.0
2276,Diesel,-0.0
2276,FireWood,-0.0
2276,Gas,-0.0
2277,Power,-0.0
2277,Heat,-0.0
2277,Mobility,-0.0
2277,Cooking,-0.0
2277,Diesel,-0.0
2277,FireWood,-0.0
2277,Gas,-0.0
2278,Power,-0.0
2278,Heat,-0.0
2278,Mobility,-0.0
2278,Cooking,-0.0
2278,Diesel,-0.0
2278,FireWood,-0.0
2278,Gas,-0.0
2279,Power,-0.0
2279,Heat,-0.0
2279,Mobility,-0.0
2279,Cooking,-0.0
2279,Diesel,-0.0
2279,FireWood,-0.0
2279,Gas,-0.0
2280,Power,-0.0
2280,Heat,-0.0
2280,Mobility,-0.0
2280,Cooking,-0.0
2280,Diesel,-0.0
2280,FireWood,-0.0
2280,Gas,-0.0
2281,Power,-0.0
2281,Heat,-0.0
2281,Mobility,-0.0
2281,Cooking,-0.0
2281,Diesel,-0.0
2281,FireWood,-0.0
2281,Gas,-0.0
2282,Power,-0.0
2282,Heat,-0.0
2282,Mobility,-0.0
2282,Cooking,-0.0
2282,Diesel,-0.0
2282,FireWood,-0.0
2282,Gas,-0.0
2283,Power,-0.0
2283,Heat,-0.0
2283,Mobility,-0.0
2283,Cooking,-0.0
2283,Diesel,-0.0
2283,FireWood,-0.0
2283,Gas,-0.0
2284,Power,-0.0
2284,Heat,-0.0
2284,Mobility,-0.0
2284,Cooking,-0.0
2284,Diesel,-0.0
2284,FireWood,-0.0
2284,Gas,-0.0
2285,Power,-0.0
2285,Heat,-0.0
2285,Mobility,-0.0
2285,Cooking,-0.0
2285,Diesel,-0.0
2285,FireWood,-0.0
2285,Gas,-0.0
2286,Power,-0.0
2286,Heat,-0.0
2286,Mobility,-0.0
2286,Cooking,-0.0
2286,Diesel,-0.0
2286,FireWood,-0.0
2286,Gas,-0.0
2287,Power,-0.0
2287,Heat,-0.0
2287,Mobility,-0.0
2287,Cooking,-0.0
2287,Diesel,-0.0
2287,FireWood,-0.0
2287,Gas,-0.0
2288,Power,-0.0
2288,Heat,-0.0
2288,Mobility,-0.0
2288,Cooking,-0.0
2288,Diesel,-0.0
2288,FireWood,-0.0
2288,Gas,-0.0
2289,Power,-0.0
2289,Heat,-0.0
2289,Mobility,-0.0
2289,Cooking,-0.0
2289,Diesel,-0.0
2289,FireWood,-0.0
2289,Gas,-0.0
2290,Power,-0.0
2290,Heat,-0.0
2290,Mobility,-0.0
2290,Cooking,-0.0
2290,Diesel,-0.0
2290,FireWood,-0.0
2290,Gas,-0.0
2291,Power,-0.0
2291,Heat,-0.0
