Hour,Storage,Fuel,Value
85,LeadAcidBattery,Gas,0.0
86,LeadAcidBattery,Power,224.42062084892294
86,LeadAcidBattery,Heat,0.0
86,LeadAcidBattery,Mobility,0.0
86,LeadAcidBattery,Cooking,0.0
86,LeadAcidBattery,Diesel,0.0
86,LeadAcidBattery,FireWood,0.0
86,LeadAcidBattery,Gas,0.0
87,LeadAcidBattery,Power,224.42062084892294
87,LeadAcidBattery,Heat,0.0
87,LeadAcidBattery,Mobility,0.0
87,LeadAcidBattery,Cooking,0.0
87,LeadAcidBattery,Diesel,0.0
87,LeadAcidBattery,FireWood,0.0
87,LeadAcidBattery,Gas,0.0
88,LeadAcidBattery,Power,210.6714072817801
88,LeadAcidBattery,Heat,0.0
88,LeadAcidBattery,Mobility,0.0
88,LeadAcidBattery,Cooking,0.0
88,LeadAcidBattery,Diesel,0.0
88,LeadAcidBattery,FireWood,0.0
88,LeadAcidBattery,Gas,0.0
89,LeadAcidBattery,Power,210.6714072817801
89,LeadAcidBattery,Heat,0.0
89,LeadAcidBattery,Mobility,0.0
89,LeadAcidBattery,Cooking,0.0
89,LeadAcidBattery,Diesel,0.0
89,LeadAcidBattery,FireWood,0.0
89,LeadAcidBattery,Gas,0.0
90,LeadAcidBattery,Power,210.6714072817801
90,LeadAcidBattery,Heat,0.0
90,LeadAcidBattery,Mobility,0.0
90,LeadAcidBattery,Cooking,0.0
90,LeadAcidBattery,Diesel,0.0
90,LeadAcidBattery,FireWood,0.0
90,LeadAcidBattery,Gas,0.0
91,LeadAcidBattery,Power,210.6714072817801
91,LeadAcidBattery,Heat,0.0
91,LeadAcidBattery,Mobility,0.0
91,LeadAcidBattery,Cooking,0.0
91,LeadAcidBattery,Diesel,0.0
91,LeadAcidBattery,FireWood,0.0
91,LeadAcidBattery,Gas,0.0
92,LeadAcidBattery,Power,210.6714072817801
92,LeadAcidBattery,Heat,0.0
92,LeadAcidBattery,Mobility,0.0
92,LeadAcidBattery,Cooking,0.0
92,LeadAcidBattery,Diesel,0.0
92,LeadAcidBattery,FireWood,0.0
92,LeadAcidBattery,Gas,0.0
93,LeadAcidBattery,Power,210.6714072817801
93,LeadAcidBattery,Heat,0.0
93,LeadAcidBattery,Mobility,0.0
93,LeadAcidBattery,Cooking,0.0
93,LeadAcidBattery,Diesel,0.0
93,LeadAcidBattery,FireWood,0.0
93,LeadAcidBattery,Gas,0.0
94,LeadAcidBattery,Power,210.6714072817801
94,LeadAcidBattery,Heat,0.0
94,LeadAcidBattery,Mobility,0.0
94,LeadAcidBattery,Cooking,0.0
94,LeadAcidBattery,Diesel,0.0
94,LeadAcidBattery,FireWood,0.0
94,LeadAcidBattery,Gas,0.0
95,LeadAcidBattery,Power,210.6714072817801
95,LeadAcidBattery,Heat,0.0
95,LeadAcidBattery,Mobility,0.0
95,LeadAcidBattery,Cooking,0.0
